,ID,Severity,Start_Time,End_Time,Distance(mi),Description,Number,Street,Side,City,State,Zipcode,Country,Timezone,Weather_Timestamp,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Precipitation(in),Weather_Condition
2281,A-9127,3,5/22/2016 11:17,5/22/2016 17:17,0.154,Ramp to CA-163/Cabrillo Fwy - Accident.,,CA-163 N,R,San Diego,CA,92103,US,US/Pacific,5/22/2016 10:51,66,52,30.08,10,,Mostly Cloudy
2282,A-9131,3,5/22/2016 12:12,5/22/2016 18:12,0.261,At Lincoln Ave - Accident.,,CA-91 W,R,Corona,CA,92882,US,US/Pacific,5/22/2016 11:56,69.1,44,30.06,10,,Clear
2283,A-9135,2,5/22/2016 12:54,5/22/2016 18:54,0.659,At Ontario Ave - Accident. Left lane blocked.,,I-15 N,R,Corona,CA,92881,US,US/Pacific,5/22/2016 11:56,69.1,44,30.06,10,,Clear
2284,A-9139,4,5/22/2016 15:20,5/22/2016 21:20,3.217,Closed at Highland Ave - Road closed due to accident.,28599, FS Road 1N22,L,San Bernardino,CA,92407,US,US/Pacific,5/22/2016 14:50,75.2,27,29.96,7,,Partly Cloudy
2285,A-9143,4,5/22/2016 17:00,5/22/2016 23:00,0.334,Closed at McCaw Ave - Road closed due to accident.,2941, Las Positas Rd,L,Santa Barbara,CA,93105,US,US/Pacific,5/22/2016 16:53,71.1,44,29.94,10,,Clear
2286,A-9147,2,5/22/2016 17:26,5/22/2016 23:26,0.458,At San Dimas Ave/Exit 46 - Accident.,,Foothill Fwy W,R,San Dimas,CA,91773,US,US/Pacific,5/22/2016 18:47,66.2,40,29.97,10,,Clear
2287,A-9151,4,5/22/2016 19:22,5/23/2016 1:22,0.184,Ramp closed to CA-163 - Road closed due to accident.,,CA-52 E,R,San Diego,CA,92111,US,US/Pacific,5/22/2016 18:53,64,54,29.97,10,,Clear
2288,A-9155,2,5/22/2016 23:09,5/23/2016 5:09,0.068,At Sunset Blvd/Exit 8A - Accident.,,Hollywood Fwy S,R,Los Angeles,CA,90028,US,US/Pacific,5/22/2016 22:47,60.1,75,29.96,10,,Clear
2289,A-9159,3,5/23/2016 4:36,5/23/2016 10:36,0.582,At Harley Knox Blvd - Accident.,,I-215 N,R,Perris,CA,92571,US,US/Pacific,5/23/2016 4:58,50,99,29.91,10,,Clear
2290,A-9163,3,5/23/2016 5:05,5/23/2016 11:05,0.034,At Avenue M - Accident.,41354, 50th St E,R,Palmdale,CA,93552,US,US/Pacific,5/23/2016 4:53,52,61,29.86,10,,Clear
2291,A-9167,3,5/23/2016 5:41,5/23/2016 11:41,0.592,At Base Line St - Accident.,,I-215 N,R,San Bernardino,CA,92410,US,US/Pacific,5/23/2016 7:00,55.4,67,29.95,10,,Clear
2292,A-9171,2,5/23/2016 5:51,5/23/2016 11:51,0.17,Ramp to S Vermont Ave - Accident.,,I-10 W,R,Los Angeles,CA,90007,US,US/Pacific,5/23/2016 5:47,57.9,75,29.91,8,,Clear
2293,A-9175,3,5/23/2016 5:59,5/23/2016 11:59,0.001,At Hilltop Blvd - Accident.,7392, City Creek Rd,L,Running Springs,CA,92382,US,US/Pacific,5/23/2016 7:00,55.4,67,29.95,10,,Clear
2294,A-9179,3,5/23/2016 6:09,5/23/2016 12:09,0.068,Ramp to Vermont Ave - Accident.,,I-10 W,R,Los Angeles,CA,90018,US,US/Pacific,5/23/2016 5:47,57.9,75,29.91,8,,Clear
2295,A-9183,2,5/23/2016 6:34,5/23/2016 12:34,0.1,Between CA-210/Foothill Fwy and 21st St - Accident.,,N Campus Ave,R,Upland,CA,91784,US,US/Pacific,5/23/2016 6:53,55,72,29.92,10,,Partly Cloudy
2296,A-9187,3,5/23/2016 6:44,5/23/2016 12:44,0.393,At Frazier St/Exit 31B/Exit 31C - Accident.,,I-10 E,R,Baldwin Park,CA,91706,US,US/Pacific,5/23/2016 7:45,59,67,29.97,10,,Mostly Cloudy
2297,A-9191,2,5/23/2016 6:49,5/23/2016 12:49,0.394,At Crenshaw Blvd - Accident.,,I-105 W,R,Los Angeles,CA,90047,US,US/Pacific,5/23/2016 6:53,59,75,29.94,10,,Partly Cloudy
2298,A-9195,2,5/23/2016 7:00,5/23/2016 13:00,0.024,At Rose Hills Rd - Accident.,,San Gabriel River Pkwy,R,Whittier,CA,90601,US,US/Pacific,5/23/2016 7:45,59,67,29.97,10,,Mostly Cloudy
2299,A-9199,2,5/23/2016 7:04,5/23/2016 13:04,0.666,Between Escondido Canyon Rd and Agua Dulce Canyon Rd - Accident.,,CA-14 S,R,Acton,CA,93510,US,US/Pacific,5/23/2016 6:53,53.1,61,29.87,10,,Clear
2300,A-9203,2,5/23/2016 7:28,5/23/2016 13:28,0.498,At CA-27/Exit 27A/Exit 27B - Accident.,,US-101 N,R,Woodland Hills,CA,91367,US,US/Pacific,5/23/2016 7:51,59,67,29.93,10,,Partly Cloudy
2301,A-9207,2,5/23/2016 7:39,5/23/2016 13:39,0.452,At Chapman Ave - Accident.,,CA-55 S,R,Orange,CA,92867,US,US/Pacific,5/23/2016 7:53,61,64,29.94,10,,Scattered Clouds
2302,A-9211,2,5/23/2016 8:08,5/23/2016 14:08,0.018,At CA-90/Imperial Hwy - Accident.,,E Imperial Hwy,R,Brea,CA,92821,US,US/Pacific,5/23/2016 7:53,61,64,29.94,10,,Scattered Clouds
2303,A-9215,2,5/23/2016 8:17,5/23/2016 14:17,0.428,Between Studebaker Rd and I-605 - Accident.,,Artesia Fwy W,R,Cerritos,CA,90703,US,US/Pacific,5/23/2016 8:29,64,60,29.94,10,,Mostly Cloudy
2304,A-9219,3,5/23/2016 8:50,5/23/2016 14:50,0.322,At Green River Rd - Accident.,,CA-91 W,R,Corona,CA,92880,US,US/Pacific,5/23/2016 8:56,62.1,58,30,10,,Clear
2305,A-9223,2,5/23/2016 9:14,5/23/2016 15:14,0.437,At Ramona Blvd - Accident.,,San Gabriel River Fwy N,R,Baldwin Park,CA,91706,US,US/Pacific,5/23/2016 8:45,62.6,63,29.97,10,,Mostly Cloudy
2306,A-9227,3,5/23/2016 9:27,5/23/2016 15:27,0.536,At Carmel Valley Rd/Exit 33/Exit 33B - Accident.,,I-5 N,R,San Diego,CA,92130,US,US/Pacific,5/23/2016 9:55,66.9,51,29.95,10,,Mostly Cloudy
2307,A-9231,2,5/23/2016 9:48,5/23/2016 15:48,0.586,At Camino Del Norte - Accident.,,Escondido Fwy S,R,San Diego,CA,92127,US,US/Pacific,5/23/2016 9:53,59,62,29.96,10,,Overcast
2308,A-9235,2,5/23/2016 10:52,5/23/2016 16:52,1.041,Between Carmel Mountain Rd and Carmel Mtn Express Dr - Accident.,,I-15 N,R,San Diego,CA,92128,US,US/Pacific,5/23/2016 10:53,64,48,29.94,10,,Partly Cloudy
2309,A-9239,2,5/23/2016 11:33,5/23/2016 17:33,0.389,At Green River Rd - Accident.,,CA-91 W,R,Corona,CA,92880,US,US/Pacific,5/23/2016 11:56,68,49,29.97,10,,Mostly Cloudy
2310,A-9243,2,5/23/2016 11:56,5/23/2016 17:56,0.041,Approaching Hesperia - Accident.,100, Cypress Dr,R,Lake Arrowhead,CA,92352,US,US/Pacific,5/23/2016 11:46,69.8,35,29.95,10,,Mostly Cloudy
2311,A-9247,2,5/23/2016 12:08,5/23/2016 18:08,0.496,At Rosecrans Ave - Accident.,,Harbor Fwy S,R,Gardena,CA,90248,US,US/Pacific,5/23/2016 11:53,66.9,51,29.95,10,,Scattered Clouds
2312,A-9251,2,5/23/2016 12:21,5/23/2016 18:21,0.482,At Sepulveda Blvd - Accident.,,Harbor Fwy N,R,Carson,CA,90745,US,US/Pacific,5/23/2016 12:54,69.8,53,29.95,10,,Partly Cloudy
2313,A-9255,2,5/23/2016 12:48,5/23/2016 18:48,0.037,At Sepulveda Blvd - Accident.,,US-101 S,R,Sherman Oaks,CA,91403,US,US/Pacific,5/23/2016 12:51,70,46,29.9,10,,Mostly Cloudy
2314,A-9259,2,5/23/2016 12:48,5/23/2016 18:58,0.388,At Van Nuys Blvd - Accident.,,US-101 N,R,Sherman Oaks,CA,91423,US,US/Pacific,5/23/2016 12:53,68,45,29.89,10,,Mostly Cloudy
2315,A-9263,2,5/23/2016 13:16,5/23/2016 19:16,0.768,At CA-133 Southern Split - Accident.,,Santa Ana Fwy S,R,Irvine,CA,92618,US,US/Pacific,5/23/2016 12:53,66.9,54,29.94,10,,Partly Cloudy
2316,A-9267,2,5/23/2016 13:23,5/23/2016 19:23,0.001,At Sand Canyon Ave/Exit 3 - Accident.,,I-405 N,R,Irvine,CA,92618,US,US/Pacific,5/23/2016 12:53,66.9,54,29.94,10,,Partly Cloudy
2317,A-9271,2,5/23/2016 13:42,5/23/2016 19:42,0.209,At Venice Blvd/Sawtelle Blvd/Exit 52 - Accident.,,San Diego Fwy S,R,Culver City,CA,90230,US,US/Pacific,5/23/2016 13:51,66.9,57,29.92,10,,Scattered Clouds
2318,A-9275,2,5/23/2016 14:04,5/23/2016 20:04,0.714,At CA-173 - Accident.,28501, State Highway 18,R,San Bernardino,CA,92407,US,US/Pacific,5/23/2016 13:47,73.4,38,29.91,10,,Mostly Cloudy
2319,A-9279,2,5/23/2016 14:48,5/23/2016 20:48,0.114,At Ditman Ave/Indiana St/Exit 131 - Accident.,,I-5 N,R,Los Angeles,CA,90023,US,US/Pacific,5/23/2016 14:47,72,43,29.89,10,,Clear
2320,A-9283,2,5/23/2016 14:59,5/23/2016 20:59,0,At Avenue M-8 - Accident.,41597, 60th St W,R,Palmdale,CA,93551,US,US/Pacific,5/23/2016 14:53,71.1,32,29.81,10,,Clear
2321,A-9287,2,5/23/2016 15:24,5/23/2016 21:24,0.476,At Vineyard Ave/Exit 54 - Accident.,,I-10 E,R,Ontario,CA,91764,US,US/Pacific,5/23/2016 15:53,72,41,29.85,10,,Scattered Clouds
2322,A-9291,2,5/23/2016 15:34,5/23/2016 21:34,0.47,At Felicita Rd - Accident.,,I-15 N,R,Escondido,CA,92025,US,US/Pacific,5/23/2016 15:53,68,47,29.89,10,,Partly Cloudy
2323,A-9295,2,5/23/2016 15:44,5/23/2016 21:44,0.392,At Van Buren Blvd - Accident.,,CA-91 W,R,Riverside,CA,92503,US,US/Pacific,5/23/2016 15:53,73.9,38,29.82,10,,Scattered Clouds
2324,A-9299,2,5/23/2016 15:56,5/23/2016 21:56,0.021,At Slauson Ave - Accident.,5301, W Slauson Ave,R,Los Angeles,CA,90056-1336,US,US/Pacific,5/23/2016 15:53,66,63,29.9,10,,Partly Cloudy
2325,A-9303,2,5/23/2016 16:19,5/23/2016 22:19,0.499,At Leucadia Blvd/Exit 43 - Accident.,,San Diego Fwy S,R,Encinitas,CA,92024,US,US/Pacific,5/23/2016 15:53,64,60,29.91,10,,Partly Cloudy
2326,A-9307,2,5/23/2016 16:24,5/23/2016 22:24,0,At Newport Ave - Accident.,12499, Newport Ave,R,Santa Ana,CA,92705-3206,US,US/Pacific,5/23/2016 16:53,66,56,29.9,10,,Partly Cloudy
2327,A-9311,2,5/23/2016 16:28,5/23/2016 22:28,0.603,At Weir Canyon Rd/Yorba Linda Blvd - Accident.,,Riverside Fwy E,R,Anaheim,CA,92807,US,US/Pacific,5/23/2016 16:53,69.1,47,29.87,10,,Clear
2328,A-9315,2,5/23/2016 16:38,5/23/2016 22:38,0.167,At CA-78/Vista Way/Exit 51B - Accident.,,San Diego Fwy S,R,Oceanside,CA,92054,US,US/Pacific,5/23/2016 16:52,64.9,56,29.91,10,,Partly Cloudy
2329,A-9319,2,5/23/2016 16:52,5/23/2016 22:52,0.326,At Vermont Ave/Exit 12 - Accident.,,I-10 E,R,Los Angeles,CA,90007,US,US/Pacific,5/23/2016 16:47,68,56,29.87,10,,Clear
2330,A-9323,2,5/23/2016 17:19,5/23/2016 23:19,0.393,At Bristol St/Exit 9 - Accident.,,I-405 N,R,Costa Mesa,CA,92626,US,US/Pacific,5/23/2016 16:53,66,56,29.9,10,,Partly Cloudy
2331,A-9327,2,5/23/2016 17:32,5/23/2016 23:32,0.64,At Fairview/Garden Grove/Haster St - Accident.,,CA-22 E,R,Garden Grove,CA,92843,US,US/Pacific,5/23/2016 17:53,64,65,29.89,10,,Scattered Clouds
2332,A-9331,2,5/23/2016 17:42,5/23/2016 23:42,0,At S Figueroa St - Accident.,221, W Alondra Blvd,L,Gardena,CA,90248-2703,US,US/Pacific,5/23/2016 17:53,64.9,65,29.88,10,,Clear
2333,A-9335,2,5/23/2016 18:14,5/24/2016 0:14,0.106,At I-5 - Accident.,,22nd St,R,San Diego,CA,92102,US,US/Pacific,5/23/2016 17:51,63,60,29.94,10,,Mostly Cloudy
2334,A-9339,2,5/23/2016 18:30,5/24/2016 0:30,0.555,At CA-274/Balboa Ave/Exit 23B - Accident.,,San Diego Fwy S,R,San Diego,CA,92109,US,US/Pacific,5/23/2016 18:51,63,58,29.94,10,,Mostly Cloudy
2335,A-9343,2,5/23/2016 19:14,5/24/2016 1:14,0.084,At Ditman Ave/Indiana St/Exit 131 - Accident.,,I-5 N,R,Los Angeles,CA,90023,US,US/Pacific,5/23/2016 18:47,64.9,61,29.87,10,,Clear
2336,A-9347,2,5/23/2016 19:30,5/24/2016 1:30,0.659,At Robertson Blvd/Exit 6 - Accident.,,I-10 W,R,Los Angeles,CA,90034,US,US/Pacific,5/23/2016 19:51,63,65,29.88,10,,Clear
2337,A-9351,2,5/23/2016 19:59,5/24/2016 1:59,0.358,At Washington Blvd/Exit 128B - Accident.,,I-5 N,R,Los Angeles,CA,90040,US,US/Pacific,5/23/2016 19:47,63,65,29.88,10,,Clear
2338,A-9355,2,5/23/2016 20:30,5/24/2016 2:30,0.46,At Alameda Ave - Accident.,,I-5 N,R,Burbank,CA,91502,US,US/Pacific,5/23/2016 20:53,61,58,29.86,10,,Overcast
2339,A-9359,2,5/23/2016 20:47,5/24/2016 2:47,0,At Diamond Bar - Accident.,18372, Colima Rd,R,Rowland Heights,CA,91748-2761,US,US/Pacific,5/23/2016 20:51,62.6,68,29.9,10,,Mostly Cloudy
2340,A-9363,3,5/23/2016 23:05,5/24/2016 5:05,0,At Orange - Accident.,14005, Holt Ave,R,Santa Ana,CA,92705-8200,US,US/Pacific,5/23/2016 22:53,61,67,29.94,10,,Mostly Cloudy
2341,A-9367,2,5/24/2016 4:08,5/24/2016 10:08,0.755,At W Ayala Dr/Exit 70 - Accident.,6398, Cactus Ave,R,Rialto,CA,92377,US,US/Pacific,5/24/2016 7:00,59,63,29.95,7,,Overcast
2342,A-9371,2,5/24/2016 4:59,5/24/2016 10:59,0.646,Between Nobel Dr/Exit 28A and La Jolla Village Dr/Exit 28B - Accident.,,I-5 N,R,San Diego,CA,92122,US,US/Pacific,5/24/2016 4:55,61,67,29.93,10,,Mostly Cloudy
2343,A-9375,3,5/24/2016 5:14,5/24/2016 11:14,0.221,At Bailey Canyon Rd - Accident.,3984, Cajon Blvd,L,San Bernardino,CA,92407-1812,US,US/Pacific,5/24/2016 7:00,59,63,29.95,7,,Overcast
2344,A-9379,3,5/24/2016 5:32,5/24/2016 11:32,0.376,At Beverly Blvd - Accident.,,San Gabriel River Fwy N,R,Whittier,CA,90601,US,US/Pacific,5/24/2016 7:45,59,72,29.98,10,,Mostly Cloudy
2345,A-9383,2,5/24/2016 6:00,5/24/2016 12:00,0.468,At Mill St - Accident.,,I-215 S,R,San Bernardino,CA,92410,US,US/Pacific,5/24/2016 7:00,59,63,29.95,7,,Overcast
2346,A-9387,2,5/24/2016 6:16,5/24/2016 12:16,0.727,At Placerita Canyon Rd - Accident.,,CA-14 S,R,Newhall,CA,91321,US,US/Pacific,5/24/2016 5:51,57,77,29.07,10,0,Cloudy
2347,A-9391,2,5/24/2016 6:32,5/24/2016 12:32,0.569,At Cactus Ave - Accident.,,I-215 N,R,March Air Reserve Base,CA,92518,US,US/Pacific,5/24/2016 6:13,53.6,77,29.94,10,,Overcast
2348,A-9395,2,5/24/2016 6:36,5/24/2016 12:36,0.207,At Vermont Ave - Accident.,,I-105 W,R,Los Angeles,CA,90044,US,US/Pacific,5/24/2016 6:53,60.1,75,29.96,10,,Clear
2349,A-9399,2,5/24/2016 7:11,5/24/2016 13:11,0.053,At US-101/Ventura Fwy - Accident.,5513, Canoga Ave,L,Woodland Hills,CA,91367-6622,US,US/Pacific,5/24/2016 6:51,57,77,29.94,10,,Overcast
2350,A-9403,2,5/24/2016 7:43,5/24/2016 13:43,0.155,At University Ave - Accident.,,Robinson Ave,R,San Diego,CA,92103,US,US/Pacific,5/24/2016 7:51,64.9,50,30.01,10,,Scattered Clouds
2351,A-9407,2,5/24/2016 8:00,5/24/2016 14:00,0.403,At Kearny Villa Rd/Mesa College Dr - Accident.,,I-805 N,R,San Diego,CA,92123,US,US/Pacific,5/24/2016 7:53,62.1,56,29.99,10,,Mostly Cloudy
2352,A-9411,2,5/24/2016 8:05,5/24/2016 14:05,0.53,At Wilshire Blvd/Exit 55 - Accident. Right lane blocked.,,San Diego Fwy S,R,Los Angeles,CA,90025,US,US/Pacific,5/24/2016 7:51,60.1,72,29.97,10,,Mostly Cloudy
2353,A-9415,2,5/24/2016 8:13,5/24/2016 14:13,0.441,At Bellflower Blvd - Accident. Carpool lane blocked.,,Artesia Fwy W,R,Bellflower,CA,90706,US,US/Pacific,5/24/2016 7:53,61,70,29.96,10,,Mostly Cloudy
2354,A-9419,2,5/24/2016 8:19,5/24/2016 14:19,0.368,At Bancroft Dr - Accident.,,CA-94 E,R,Spring Valley,CA,91977,US,US/Pacific,5/24/2016 8:47,62.6,55,30.01,10,,Mostly Cloudy
2355,A-9423,3,5/24/2016 8:53,5/24/2016 14:53,0.05,At Tustin Ranch Rd/Exit 101A - Accident. Left lane blocked. Carpool lane blocked.,,Santa Ana Fwy S,R,Tustin,CA,92780,US,US/Pacific,5/24/2016 8:53,63,65,29.98,10,,Mostly Cloudy
2356,A-9427,2,5/24/2016 8:54,5/24/2016 14:54,0.533,At Vincent Ave/Exit 35 - Accident.,,I-10 E,R,West Covina,CA,91790,US,US/Pacific,5/24/2016 8:45,59,72,30,10,,Mostly Cloudy
2357,A-9431,3,5/24/2016 9:01,5/24/2016 15:10,0.565,Between Newport Ave and Tustin Ranch Rd/Exit 101A - Accident. Left lane blocked. Carpool lane blocked.,,Santa Ana Fwy S,R,Tustin,CA,92780,US,US/Pacific,5/24/2016 8:53,63,65,29.98,10,,Mostly Cloudy
2358,A-9435,2,5/24/2016 9:26,5/24/2016 15:26,0.674,At Buena Vista St - Accident.,898, Duncannon Ave,R,Duarte,CA,91010-1829,US,US/Pacific,5/24/2016 9:45,62.6,63,30.01,10,,Mostly Cloudy
2359,A-9439,2,5/24/2016 9:38,5/24/2016 15:38,0.498,At CA-1/Oxnard Blvd/Exit 62B - Accident.,,US-101 S,R,Oxnard,CA,93036,US,US/Pacific,5/24/2016 9:48,64.4,64,29.99,10,,Clear
2360,A-9443,2,5/24/2016 9:46,5/24/2016 15:46,0.328,At Fairplex Dr/Exit 43 - Accident.,,I-10 W,R,Pomona,CA,91768,US,US/Pacific,5/24/2016 9:47,57.2,72,30.02,10,,Overcast
2361,A-9447,2,5/24/2016 9:51,5/24/2016 15:51,0.118,At CA-170/Hollywood Fwy - Accident.,,CA-170 S,R,North Hollywood,CA,91601,US,US/Pacific,5/24/2016 9:53,61,62,29.96,10,,Overcast
2362,A-9451,2,5/24/2016 10:25,5/24/2016 16:25,0.396,At Hollywood Way/Exit 149 - Accident.,,Golden State Fwy S,R,Sun Valley,CA,91352,US,US/Pacific,5/24/2016 10:53,63,58,29.97,10,,Mostly Cloudy
2363,A-9455,2,5/24/2016 10:49,5/24/2016 16:49,0.358,At Magnolia St/Exit 15 - Accident. Left lane blocked.,,San Diego Fwy S,R,Huntington Beach,CA,92647,US,US/Pacific,5/24/2016 10:58,66.6,52,30.01,10,,Scattered Clouds
2364,A-9459,2,5/24/2016 11:19,5/24/2016 17:19,0.486,At Aero Dr - Accident.,,I-15 N,R,San Diego,CA,92124,US,US/Pacific,5/24/2016 10:53,66,52,30.02,10,,Mostly Cloudy
2365,A-9463,2,5/24/2016 11:35,5/24/2016 17:35,0.488,At Valley Way - Accident.,,Pomona Fwy E,R,Riverside,CA,92509,US,US/Pacific,5/24/2016 11:53,69.1,40,29.96,10,,Mostly Cloudy
2366,A-9467,2,5/24/2016 12:07,5/24/2016 18:07,0.025,At CA-60 - Accident. Left lane blocked.,,I-215 N,R,Riverside,CA,92507,US,US/Pacific,5/24/2016 11:53,69.1,40,29.96,10,,Mostly Cloudy
2367,A-9471,2,5/24/2016 12:34,5/24/2016 18:34,0.402,At Magnolia Blvd - Accident. Right lane blocked.,,Hollywood Fwy N,R,North Hollywood,CA,91601,US,US/Pacific,5/24/2016 12:53,64.9,54,29.98,10,,Mostly Cloudy
2368,A-9475,2,5/24/2016 12:51,5/24/2016 18:51,0.489,At Lakeview Ave - Accident. Right lane blocked.,,Riverside Fwy E,R,Anaheim,CA,92807,US,US/Pacific,5/24/2016 12:53,72,43,30,10,,Mostly Cloudy
2369,A-9479,2,5/24/2016 12:58,5/24/2016 18:58,0.638,At Bellflower Blvd/Exit 26 - Accident.,,San Diego Fwy S,R,Long Beach,CA,90815,US,US/Pacific,5/24/2016 12:53,68,50,30.02,10,,Clear
2370,A-9483,2,5/24/2016 13:17,5/24/2016 19:17,0.218,At Market St - Accident.,,I-805 N,R,San Diego,CA,92102,US,US/Pacific,5/24/2016 12:51,64.9,65,30.07,10,0,Mostly Cloudy
2371,A-9487,2,5/24/2016 13:33,5/24/2016 19:33,0.655,At Telegraph Canyon Rd - Accident.,,I-805 S,R,Chula Vista,CA,91910,US,US/Pacific,5/24/2016 13:56,69.1,58,30.07,10,,Scattered Clouds
2372,A-9491,2,5/24/2016 13:49,5/24/2016 19:49,0,At 23rd St W - Accident.,,23rd St W,R,Palmdale,CA,93551,US,US/Pacific,5/24/2016 13:53,66,42,29.93,10,,Clear
2373,A-9495,2,5/24/2016 14:00,5/24/2016 20:00,0,At Via de La Valle - Accident.,5648, Calzada del Bosque,L,Rancho Santa Fe,CA,92067,US,US/Pacific,5/24/2016 14:07,64.9,63,30.04,10,,Mostly Cloudy
2374,A-9499,2,5/24/2016 14:02,5/24/2016 20:02,0,At Front St/Exit 17 - Accident.,,San Diego Fwy S,R,San Diego,CA,92101,US,US/Pacific,5/24/2016 13:51,66.9,61,30.07,10,,Mostly Cloudy
2375,A-9503,2,5/24/2016 14:05,5/24/2016 20:05,0.712,At Grand Ave - Accident.,,Foothill Fwy W,R,Glendora,CA,91740,US,US/Pacific,5/24/2016 13:47,64.4,52,30.03,10,,Mostly Cloudy
2376,A-9507,2,5/24/2016 14:11,5/24/2016 20:11,0.396,At Hollywood Way/Exit 149 - Accident.,,Golden State Fwy S,R,Sun Valley,CA,91352,US,US/Pacific,5/24/2016 13:53,64.9,56,29.97,10,,Mostly Cloudy
2377,A-9511,2,5/24/2016 14:24,5/24/2016 20:24,0.311,At Peck Rd - Accident.,,Pomona Fwy E,R,South El Monte,CA,91733,US,US/Pacific,5/24/2016 14:45,71.6,41,30.01,10,,Mostly Cloudy
2378,A-9515,2,5/24/2016 14:35,5/24/2016 20:35,0.17,At Collins Dr - Accident.,,Ronald Reagan Fwy W,R,Simi Valley,CA,93065,US,US/Pacific,5/24/2016 14:51,70,44,29.12,10,0,Mostly Cloudy
2379,A-9519,2,5/24/2016 14:47,5/24/2016 20:47,0.444,At Santa Fe Dr/Exit 41A - Accident.,,I-5 N,R,Cardiff By the Sea,CA,92007,US,US/Pacific,5/24/2016 14:53,64.9,63,30.04,10,,Overcast
2380,A-9523,2,5/24/2016 15:00,5/24/2016 21:00,0,Between La Canada Flintridge and Glendale - Accident.,2528, Laughlin Ave,L,La Crescenta,CA,91214-3027,US,US/Pacific,5/24/2016 14:53,68,50,29.96,10,,Mostly Cloudy
2381,A-9527,2,5/24/2016 15:19,5/24/2016 21:19,1.893,Between NF-3n26c and NF-3n36/NF-4n11 - Accident.,23259, Angeles Crest Hwy,L,Valyermo,CA,93563,US,US/Pacific,5/24/2016 14:55,68.9,26,29.91,10,,Clear
2382,A-9531,2,5/24/2016 15:30,5/24/2016 21:30,0.497,At Nogales St - Accident.,,Pomona Fwy E,R,Rowland Heights,CA,91748,US,US/Pacific,5/24/2016 15:53,72,44,29.99,10,,Mostly Cloudy
2383,A-9535,2,5/24/2016 15:35,5/24/2016 21:35,0.858,At CA-90/Marina Fwy/Jefferson Blvd - Accident.,,I-405 N,R,Culver City,CA,90230,US,US/Pacific,5/24/2016 15:51,64.9,61,30.01,10,,Clear
2384,A-9539,2,5/24/2016 15:40,5/24/2016 21:40,0.385,At Coldwater Canyon Ave - Accident.,,US-101 N,R,Studio City,CA,91604,US,US/Pacific,5/24/2016 15:53,68,50,29.96,10,,Clear
2385,A-9543,2,5/24/2016 15:41,5/24/2016 21:41,0,At Valley View St - Accident.,,Valley View St,R,Buena Park,CA,90620,US,US/Pacific,5/24/2016 15:53,72,44,29.99,10,,Mostly Cloudy
2386,A-9547,2,5/24/2016 16:00,5/24/2016 22:00,0,At Madre St - Accident.,,Sierra Madre Villa Ave,R,Pasadena,CA,91107,US,US/Pacific,,,,,,,
2387,A-9551,2,5/24/2016 16:07,5/24/2016 22:07,0.54,At I-5 - Accident.,,I-8 E,R,San Diego,CA,92110,US,US/Pacific,5/24/2016 15:51,68,55,30.06,10,,Mostly Cloudy
2388,A-9555,2,5/24/2016 16:13,5/24/2016 22:13,0.595,At Sierra Ave/Exit 64 - Accident.,,I-10 E,R,Fontana,CA,92335,US,US/Pacific,5/24/2016 15:53,72,38,29.95,10,,Scattered Clouds
2389,A-9559,2,5/24/2016 16:21,5/24/2016 22:21,0.096,At Camino Del Rio/Mission Center Rd - Accident.,,I-8 E,R,San Diego,CA,92108,US,US/Pacific,5/24/2016 15:53,66.9,54,30.03,10,,Mostly Cloudy
2390,A-9563,2,5/24/2016 16:31,5/24/2016 22:31,0.001,At CA-60/Pomona Fwy/Main St - Accident.,,Main St,R,Riverside,CA,92501,US,US/Pacific,5/24/2016 16:53,71.1,41,29.93,10,,Clear
2391,A-9567,2,5/24/2016 16:35,5/24/2016 22:35,0.244,At CA-75/Palm Ave/Exit 5A - Accident.,,I-5 N,R,San Diego,CA,92154,US,US/Pacific,5/24/2016 16:56,69.1,57,30.05,10,,Mostly Cloudy
2392,A-9571,2,5/24/2016 16:41,5/24/2016 22:46,0.511,At Rancho California Rd - Accident.,,I-15 N,R,Temecula,CA,92592,US,US/Pacific,5/24/2016 16:35,66.2,49,30.01,10,,Clear
2393,A-9575,2,5/24/2016 16:49,5/24/2016 22:49,0.486,At Cannon Rd/Exit 48 - Accident.,,I-5 N,R,Carlsbad,CA,92008,US,US/Pacific,5/24/2016 16:53,63,67,30.03,10,,Overcast
2394,A-9579,2,5/24/2016 17:05,5/24/2016 23:05,0.016,At CR-S13/S Mission Rd - Accident.,1293, S Mission Rd,R,Fallbrook,CA,92028-4005,US,US/Pacific,5/24/2016 16:54,64.9,63,30.03,8,,Mostly Cloudy
2395,A-9583,2,5/24/2016 17:26,5/24/2016 23:26,0.47,At Felicita Rd - Accident.,,I-15 N,R,Escondido,CA,92025,US,US/Pacific,5/24/2016 17:53,60.1,62,30.01,10,,Partly Cloudy
2396,A-9587,2,5/24/2016 17:43,5/24/2016 23:43,0.345,At San Gabriel Blvd - Accident.,,Pomona Fwy E,R,Montebello,CA,90640,US,US/Pacific,5/24/2016 17:46,68,52,30.01,10,,Mostly Cloudy
2397,A-9591,2,5/24/2016 17:51,5/24/2016 23:51,0.607,At Hill Ave - Accident.,,Foothill Fwy E,R,Pasadena,CA,91106,US,US/Pacific,,,,,,,
